"Education","Marital_Status","Income","Recency","wines","fruits","meat","fish","sweet","gold","dealpurchase","webpurchase","catalog","Store","webvisit","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Total_spent","Total_num","Kids"
"graduate","Taken",52203,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,72,939,27,0
"graduate","Single",59601,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,45,797,15,1
"graduate","Single",75154,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,64,1143,16,1
"graduate","Single",47025,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,46,415,17,1
"graduate","Taken",37971,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,49,30,5,1
"graduate","Single",41335,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,54,187,12,1
"graduate","Taken",67267,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,64,251,11,1
"graduate","Single",57338,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,47,237,12,1
"graduate","Taken",50523,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,62,91,8,2
"graduate","Single",35791,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,57,35,6,3
"graduate","Single",50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,62,493,22,1
"graduate","Taken",56242,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,53,971,28,1
"graduate","Single",48904,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,62,371,17,1
"graduate","Single",56243,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,47,396,20,3
"graduate","Taken",21355,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,37,68,7,1
"graduate","Taken",57420,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,51,322,15,1
"graduate","Single",46390,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,67,222,10,1
"graduate","Taken",54342,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,66,177,12,2
"graduate","Taken",20895,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,49,45,6,1
"graduate","Taken",92344,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,74,1899,20,0
"graduate","Taken",26907,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,46,22,6,2
"graduate","Taken",44964,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,42,41,5,2
"graduate","Taken",75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,43,1440,21,0
"graduate","Taken",53761,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,50,325,17,2
"graduate","Taken",22682,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,49,95,10,1
"graduate","Taken",38887,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,50,42,5,1
"graduate","Single",41658,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,47,72,6,2
"graduate","Taken",29791,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,50,20,7,1
"graduate","Taken",63915,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,66,789,23,2
"graduate","Single",39996,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,48,15,4,2
"graduate","Single",26759,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,50,59,8,1
"graduate","Single",63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,54,908,22,1
"graduate","Taken",51039,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,53,417,14,2
"graduate","Taken",60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,61,289,15,2
"graduate","Taken",65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,50,769,21,1
"graduate","Taken",37716,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,69,188,10,1
"graduate","Single",36864,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,65,354,14,1
"graduate","Taken",44511,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,52,727,26,1
"graduate","Taken",36947,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,55,146,11,2
"graduate","Taken",47352,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,71,319,16,1
"graduate","Taken",67087,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,69,794,22,1
"graduate","Taken",57045,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,72,454,18,1
"graduate","Single",36957,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,69,152,11,2
"graduate","Taken",69389,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,45,797,22,1
"graduate","Taken",80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,50,1690,16,1
"graduate","Taken",43142,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,53,20,4,2
"graduate","Taken",80589,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,78,1428,21,0
"graduate","Single",34412,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,32,209,11,1
"graduate","Single",57537,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,43,545,19,1
"non-graduate","Taken",22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,56,96,6,0
"graduate","Taken",51315,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,74,222,10,0
"graduate","Taken",36026,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,50,61,7,3
"graduate","Taken",24639,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,49,44,9,2
"graduate","Taken",34578,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,50,8,4,3
"graduate","Single",65704,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,50,817,23,0
"graduate","Single",63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,56,1371,23,1
"graduate","Taken",54132,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,42,5,1
"graduate","Taken",18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,63,60,5,0
"graduate","Taken",28164,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,52,78,9,1
"graduate","Taken",34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,48,23,4,1
"graduate","Taken",43269,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,50,19,4,1
"graduate","Single",38741,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,64,61,7,2
"graduate","Single",31907,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,50,449,14,0
"graduate","Taken",27100,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,39,37,5,1
"graduate","Single",31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,49,38,5,1
"graduate","Taken",92533,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,37,1131,23,0
"graduate","Single",34853,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,49,34,7,2
"graduate","Single",70844,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,55,294,17,2
"graduate","Taken",31086,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,43,48,6,2
"graduate","Taken",60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,61,289,15,2
"graduate","Taken",20491,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,36,30,4,0
"graduate","Taken",42523,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,58,125,7,0
"graduate","Taken",39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,39,156,9,1
"graduate","Taken",33402,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,70,9,2
"graduate","Taken",36408,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,73,22,4,2
"graduate","Taken",21645,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,43,65,9,1
"graduate","Single",78427,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,74,1930,23,0
"graduate","Taken",82657,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,76,2283,23,0
"graduate","Taken",51876,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,64,310,13,0
"graduate","Taken",78041,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,51,1319,18,0
"graduate","Taken",52852,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,65,879,26,1
"graduate","Taken",70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,40,1244,17,0
"graduate","Taken",69401,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,49,690,17,1
"graduate","Taken",46053,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,50,209,12,1
"graduate","Taken",77343,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,57,1134,17,0
"graduate","Single",73892,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,69,1507,23,0
"graduate","Single",40304,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,55,57,6,1
"graduate","Taken",32727,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,57,529,17,0
"graduate","Taken",68695,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,53,1091,16,0
"graduate","Single",43300,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,51,180,11,1
"graduate","Taken",26290,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,50,77,10,2
"graduate","Single",93790,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,52,2349,25,0
"graduate","Taken",38410,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,48,534,18,0
"graduate","Single",64866,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,72,556,21,1
"graduate","Taken",57957,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,63,637,25,1
"graduate","Taken",46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,67,46,5,2
"graduate","Taken",16531,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,44,44,9,1
"graduate","Taken",28072,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,36,47,5,1
"graduate","Single",49476,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,59,795,22,1
"graduate","Taken",50725,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,69,586,21,1
"graduate","Taken",83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,70,1574,20,0
"graduate","Taken",41145,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,72,13,4,2
"graduate","Taken",67419,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,52,1471,25,1
"graduate","Taken",23162,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,52,65,8,2
"graduate","Taken",34380,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,45,175,12,1
"graduate","Single",34704,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,56,40,5,1
"graduate","Taken",94871,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,53,1078,18,2
"graduate","Taken",65148,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,64,1115,21,1
"graduate","Taken",39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,68,134,9,1
"graduate","Single",64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,66,1540,23,0
"graduate","Taken",59892,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,52,87,7,1
"graduate","Single",41020,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,35,217,10,0
"graduate","Taken",57072,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,61,1034,27,1
"graduate","Single",60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,43,1180,31,1
"graduate","Taken",62807,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,62,819,23,1
"graduate","Taken",19414,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,41,32,5,1
"graduate","Taken",19107,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,42,46,6,1
"graduate","Taken",75484,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,46,1159,18,1
"graduate","Single",70379,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,46,860,25,1
"graduate","Taken",79419,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,52,1631,15,0
"graduate","Taken",64014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,76,444,22,3
"graduate","Taken",76998,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,67,1910,29,1
"graduate","Taken",49854,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,50,380,18,1
"graduate","Taken",60585,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,51,736,30,2
"graduate","Single",42873,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,72,269,15,2
"graduate","Taken",87679,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,34,2524,29,0
"graduate","Taken",57867,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,44,612,25,1
"graduate","Taken",35765,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,32,75,8,1
"graduate","Taken",65492,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,63,1045,26,0
"graduate","Single",32952,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,45,55,6,1
"graduate","Taken",53374,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,53,1064,21,1
"graduate","Taken",71706,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,63,1443,25,1
"graduate","Taken",68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,34,1366,30,0
"graduate","Taken",53253,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,47,436,19,2
"graduate","Single",31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,49,38,5,1
"graduate","Taken",42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,45,436,20,1
"graduate","Taken",54108,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,49,747,32,2
"graduate","Single",49667,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,67,1396,22,0
"graduate","Taken",63206,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,48,928,14,0
"graduate","Taken",57136,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,50,642,26,2
"graduate","Taken",46772,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,47,1048,30,1
"graduate","Taken",78931,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,51,943,24,0
"graduate","Taken",53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,64,907,27,1
"graduate","Taken",84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,34,1198,18,0
"graduate","Single",46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,47,120,11,2
"graduate","Taken",73538,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,57,1658,26,1
"graduate","Taken",79529,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,36,1638,22,0
"graduate","Taken",20981,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,45,73,7,0
"graduate","Single",51766,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,42,275,12,1
"graduate","Taken",55759,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,60,854,26,1
"graduate","Taken",33039,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,44,78,7,1
"graduate","Taken",37787,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,50,106,7,1
"graduate","Single",27242,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,52,106,7,1
"graduate","Single",87188,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,39,1923,19,0
"graduate","Taken",69930,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,51,1662,22,0
"graduate","Single",37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,46,84,7,1
"graduate","Taken",37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,49,48,7,1
"graduate","Single",3502,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,49,5,0,1
"graduate","Taken",58597,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,46,733,32,2
"graduate","Single",82032,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,74,1234,17,0
"graduate","Taken",28087,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,64,112,9,2
"graduate","Single",74004,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,35,1658,15,0
"graduate","Taken",19740,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,62,55,7,1
"graduate","Taken",57036,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,47,1513,26,1
"graduate","Taken",53083,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,64,271,17,2
"graduate","Taken",69283,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,47,904,27,1
"graduate","Single",46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,47,120,11,2
"graduate","Taken",23331,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,34,103,8,1
"graduate","Single",23331,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,34,269,17,1
"graduate","Single",9255,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,33,22,5,1
"graduate","Single",67786,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,63,1156,16,0
"graduate","Taken",71969,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,51,1086,19,1
"graduate","Single",59235,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,55,1128,28,1
"graduate","Taken",31928,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,33,72,9,1
"graduate","Taken",74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,61,964,27,2
"graduate","Taken",65819,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,44,1383,20,0
"graduate","Single",51411,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,69,18,4,3
"graduate","Single",51983,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,58,793,24,1
"graduate","Taken",42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,36,100,7,1
"graduate","Taken",30390,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,35,80,6,0
"graduate","Single",30983,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,59,167,8,0
"graduate","Single",66033,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,65,677,20,1
"graduate","Taken",37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,47,23,4,2
"graduate","Single",57530,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,71,92,7,1
"graduate","Taken",76800,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,57,641,16,0
"graduate","Taken",63943,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,66,1106,17,1
"graduate","Taken",76081,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,60,1033,14,0
"graduate","Taken",67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,48,1174,32,1
"graduate","Taken",37054,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,55,25,6,2
"graduate","Taken",47175,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,60,240,17,2
"graduate","Single",31859,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,46,20,4,1
"graduate","Single",27215,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,61,102,11,3
"graduate","Single",70179,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,46,1034,26,1
"graduate","Taken",39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,39,156,9,1
"graduate","Taken",49681,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,46,458,21,2
"graduate","Taken",24645,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,34,17,4,1
"graduate","Single",79865,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,68,792,21,1
"graduate","Taken",44322,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,37,92,8,1
"graduate","Single",47958,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,70,407,16,1
"graduate","Single",63972,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,58,1269,23,1
"graduate","Taken",75315,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,68,841,23,1
"graduate","Taken",55517,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,72,633,23,2
"graduate","Taken",75283,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,65,1019,25,3
"graduate","Single",82800,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,76,1315,26,0
"graduate","Taken",38998,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,68,54,8,2
"graduate","Single",90638,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,31,2525,18,0
"graduate","Taken",27161,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,36,52,5,1
"graduate","Taken",42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,45,436,20,1
"graduate","Taken",38201,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0,62,268,15,1
"graduate","Taken",45203,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,40,147,8,2
"graduate","Taken",81574,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,75,1798,18,0
"graduate","Taken",34935,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,30,137,8,0
"graduate","Single",60482,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,46,507,17,1
"graduate","Taken",34633,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,66,15,4,3
"graduate","Taken",78093,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,75,1105,17,0
"graduate","Single",82460,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,72,974,15,0
"graduate","Taken",45903,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,56,66,8,1
"graduate","Single",81361,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,35,778,27,0
"graduate","Single",35860,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,49,49,6,2
"graduate","Taken",40442,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1,70,169,12,2
"graduate","Taken",61482,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,57,299,12,0
"graduate","Taken",34968,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,42,221,17,1
"graduate","Taken",75794,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,35,1682,25,0
"graduate","Taken",31497,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,60,155,10,1
"graduate","Taken",74268,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,67,892,13,0
"non-graduate","Taken",13724,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,34,58,5,1
"graduate","Taken",45143,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,57,311,15,1
"graduate","Single",52569,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,55,95,7,1
"graduate","Single",48432,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1,49,424,19,1
"graduate","Taken",17144,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,62,47,12,2
"graduate","Single",36108,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,38,339,15,1
"graduate","Taken",76445,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,51,1410,21,1
"graduate","Taken",36663,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,47,35,6,1
"graduate","Taken",53843,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,57,562,20,1
"graduate","Taken",90226,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,66,2352,24,0
"graduate","Single",70638,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,67,1334,20,0
"graduate","Taken",44512,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,62,32,6,2
"graduate","Taken",27116,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,61,41,7,2
"graduate","Taken",54072,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,59,39,5,2
